MEMNAME;NAME;FORMAT;FORMATL;DATATYPE
ER_PRS_F;PRS_MNT_MAJ;;14.0;Double
ER_PRS_F;PRS_MTT_NUM;$;13.0;String
ER_PRS_F;PRS_NAT_REF;;10.0;Double
ER_PRS_F;PRS_OPS_TRF;;7.0;Double
ER_PRS_F;PRS_ORD_NUM;;10.0;Double
ER_PRS_F;PRS_PAI_MNT;;18.0;Double
ER_PRS_F;PRS_PDS_QCP;;8.0;Double
ER_PRS_F;PRS_PDS_QTP;;8.0;Double
ER_PRS_F;PRS_PPF_COD;$;6.0;String
ER_PRS_F;PRS_PRE_MTT;;7.0;Double
ER_PRS_F;PRS_QTT_MAJ;;9.0;Double
ER_PRS_F;PRS_REF_KIN;$;7.0;String
ER_PRS_F;PRS_REJ_TOP;$;6.0;String
ER_PRS_F;PRS_TOP_ENP;;7.0;Double
ER_PRS_F;PRS_TYP_KIN;$;6.0;String
ER_PRS_F;PRS_TYP_MAJ;$;7.0;String
ER_PRS_F;PRS_TYP_MIN;$;7.0;String
ER_PRS_F;PRS_ZON_FIL;$;22.0;String
ER_PRS_F;PSE_ACT_NAT;;8.0;Double
ER_PRS_F;PSE_CNV_COD;;7.0;Double
ER_PRS_F;PSE_REF_ADH;$;6.0;String
ER_PRS_F;PSE_SPE_COD;;8.0;Double
ER_PRS_F;PSE_STJ_COD;;8.0;Double
ER_PRS_F;PSP_ACT_NAT;;8.0;Double
ER_PRS_F;PSP_CNV_COD;;7.0;Double
ER_PRS_F;PSP_PPS_NUM;$;15.0;String
ER_PRS_F;PSP_REF_ADH;$;6.0;String
ER_PRS_F;PSP_SPE_COD;;8.0;Double
ER_PRS_F;PSP_STJ_COD;;8.0;Double
ER_PRS_F;PSP_SVI_PPS;;8.0;Double
ER_PRS_F;REM_TYP_AFF;;6.0;Double
ER_PRS_F;RGM_COD;;9.0;Double
ER_PRS_F;RGM_GRG_COD;;8.0;Double
ER_PRS_F;RGO_ASU_NAT;;8.0;Double
ER_PRS_F;RGO_ENV_TYP;;8.0;Double
ER_PRS_F;RGO_FTA_COD;;7.0;Double
ER_PRS_F;RGO_MIN_TAU;;14.0;Double
ER_PRS_F;RGO_MOD_MNT;;18.0;Double
ER_PRS_F;RGO_REM_TAU;;14.0;Double
ER_PRS_F;RGO_THE_TAU;;14.0;Double
ER_RAT_F;ATT_NAT;;8.0;Double
ER_RAT_F;BEN_RAT_ANO;$;22.0;String
ER_RAT_F;DCT_ORD_NUM;;14.0;Double
ER_RAT_F;FLX_DIS_DTD;DATETIME;25.0;Date
ER_RAT_F;FLX_EMT_NUM;;9.0;Double
ER_RAT_F;FLX_EMT_ORD;;9.0;Double
ER_RAT_F;FLX_EMT_TYP;;8.0;Double
ER_RAT_F;FLX_TRT_DTD;DATETIME;25.0;Date
ER_RAT_F;ORG_CLE_NEW;$;14.0;String
ER_RAT_F;ORG_CLE_NUM;$;14.0;String
ER_RAT_F;PRS_ORD_NUM;;10.0;Double
ER_RAT_F;RAT_IPP_DTE;DATETIME;25.0;Date
ER_RAT_F;RAT_IPP_TAU;;14.0;Double
ER_RAT_F;REM_TYP_AFF;;6.0;Double
ER_TIP_F;DCT_ORD_NUM;;14.0;Double
ER_TIP_F;FLX_DIS_DTD;DATETIME;25.0;Date
ER_TIP_F;FLX_EMT_NUM;;9.0;Double
ER_TIP_F;FLX_EMT_ORD;;9.0;Double
ER_TIP_F;FLX_EMT_TYP;;8.0;Double
ER_TIP_F;FLX_TRT_DTD;DATETIME;25.0;Date
ER_TIP_F;LPP_ECT_MNT;;16.0;Double
ER_TIP_F;LPP_ECU_MNT;;16.0;Double
ER_TIP_F;ORG_CLE_NEW;$;14.0;String
ER_TIP_F;ORG_CLE_NUM;$;14.0;String
ER_TIP_F;PRS_ORD_NUM;;10.0;Double
ER_TIP_F;REM_TYP_AFF;;6.0;Double
ER_TIP_F;TIP_ACL_DTD;DATETIME;25.0;Date
ER_TIP_F;TIP_ACL_DTF;DATETIME;25.0;Date
ER_TIP_F;TIP_ACT_PRU;;22.0;Double
ER_TIP_F;TIP_ACT_QSN;;9.0;Double
ER_TIP_F;TIP_ORD_NUM;;9.0;Double
ER_TIP_F;TIP_PRS_IDE;;19.0;Double
ER_TIP_F;TIP_PRS_TYP;;7.0;Double
ER_TIP_F;TIP_PUB_PRX;;16.0;Double
ER_TIP_F;TIP_SIR_NUM;$;19.0;String
ER_TRS_F;DCT_ORD_NUM;;14.0;Double
ER_TRS_F;FLX_DIS_DTD;DATETIME;25.0;Date
ER_TRS_F;FLX_EMT_NUM;;9.0;Double
ER_TRS_F;FLX_EMT_ORD;;9.0;Double
ER_TRS_F;FLX_EMT_TYP;;8.0;Double
ER_TRS_F;FLX_TRT_DTD;DATETIME;25.0;Date
ER_TRS_F;ITR_ORD_NUM;;9.0;Double
ER_TRS_F;ORG_CLE_NEW;$;14.0;String
ER_TRS_F;ORG_CLE_NUM;$;14.0;String
ER_TRS_F;PRS_ORD_NUM;;10.0;Double
ER_TRS_F;REM_TYP_AFF;;6.0;Double
ER_TRS_F;TRS_ACP_NOM;$;16.0;String
ER_TRS_F;TRS_ARR_CDP;$;10.0;String
ER_TRS_F;TRS_CDR_NOM;$;16.0;String
ER_TRS_F;TRS_DEP_CDP;$;10.0;String
ER_TRS_F;TRS_DIS_NIV;;8.0;Double
ER_TRS_F;TRS_DIS_REL;;10.0;Double
ER_TRS_F;TRS_DIS_USG;$;7.0;String
ER_TRS_F;TRS_DTD_AME;;10.0;Double
ER_TRS_F;TRS_DTD_DTE;DATETIME;25.0;Date
ER_TRS_F;TRS_DTF_AME;$;11.0;String
ER_TRS_F;TRS_DTF_DTE;DATETIME;25.0;Date
ER_TRS_F;TRS_TRP_HRA;;10.0;Double
ER_TRS_F;TRS_TRP_HRD;;10.0;Double
ER_TRS_F;TRS_VEH_NUM;$;14.0;String
ER_UCD_F;DCT_ORD_NUM;;14.0;Double
ER_UCD_F;FLX_DIS_DTD;DATETIME;25.0;Date
ER_UCD_F;FLX_EMT_NUM;;9.0;Double
ER_UCD_F;FLX_EMT_ORD;;9.0;Double
ER_UCD_F;FLX_EMT_TYP;;8.0;Double
ER_UCD_F;FLX_TRT_DTD;DATETIME;25.0;Date
ER_UCD_F;ORG_CLE_NEW;$;14.0;String
ER_UCD_F;ORG_CLE_NUM;$;14.0;String
ER_UCD_F;PRS_ORD_NUM;;10.0;Double
ER_UCD_F;REM_TYP_AFF;;6.0;Double
ER_UCD_F;UCD_ACH_PRU;;16.0;Double
ER_UCD_F;UCD_CAL_PRU;;16.0;Double
ER_UCD_F;UCD_DLV_NBR;;9.0;Double
ER_UCD_F;UCD_ECT_MNT;;16.0;Double
ER_UCD_F;UCD_ECU_MNT;;16.0;Double
ER_UCD_F;UCD_FAC_PRU;;16.0;Double
ER_UCD_F;UCD_FRC_COE;;16.0;Double
ER_UCD_F;UCD_LGN_NUM;;9.0;Double
ER_UCD_F;UCD_MAR_MNT;;16.0;Double
ER_UCD_F;UCD_ORD_NUM;;9.0;Double
ER_UCD_F;UCD_RCT_COU;;16.0;Double
ER_UCD_F;UCD_TOP_UCD;;7.0;Double
ER_UCD_F;UCD_TTF_MNT;;16.0;Double
ER_UCD_F;UCD_UCD_COD;$;18.0;String
IR_ACS_R;BEN_IDT_ANO;$;23.0;String
IR_ACS_R;BEN_NIR_ANO;$;22.0;String
IR_ACS_R;BEN_NIR_PSA;$;22.0;String
IR_ACS_R;NUM_ENQ;$;8.0;String
IR_ACS_R;BEN_RNG_GEM;;7.0;Double
IR_ACS_R;CTO_IDT_ANO;$;23.0;String
IR_ACS_R;FAM_DRT_DSD;DATETIME;20.0;Date
IR_ACS_R;FAM_DRT_DSF;DATETIME;20.0;Date
IR_ACS_R;FAM_DRT_VRU;$;6.0;String
IR_ACS_R;IND_RNM_BEN;$;6.0;String
IR_ORC_R;BEN_CMU_ORG;$;14.0;String
IR_ORC_R;BEN_CTA_TYP;;8.0;Double
IR_ORC_R;BEN_IDT_ANO;$;23.0;String
IR_ORC_R;BEN_NIR_ANO;$;22.0;String
IR_ORC_R;BEN_NIR_PSA;$;22.0;String
IR_ORC_R;NUM_ENQ;$;8.0;String
IR_ORC_R;BEN_RNG_GEM;;7.0;Double
IR_ORC_R;CTO_IDT_ANO;$;23.0;String
IR_ORC_R;IND_RNM_BEN;$;6.0;String
IR_ORC_R;MLL_CTA_DSD;DATETIME;20.0;Date
IR_ORC_R;REF_C2S_COD;$;6.0;String
IR_ORC_R;MLL_CTA_DSF;DATETIME;20.0;Date
IR_ETM_R;BEN_EXO_DTD;DATETIME;20.0;Date
IR_ETM_R;BEN_EXO_DTF;DATETIME;20.0;Date
IR_ETM_R;BEN_EXO_MTF;;13.0;Double
IR_ETM_R;BEN_IDT_ANO;$;23.0;String
IR_ETM_R;BEN_NIR_ANO;$;22.0;String
IR_ETM_R;BEN_NIR_PSA;$;22.0;String
IR_ETM_R;NUM_ENQ;$;8.0;String
IR_ETM_R;BEN_RNG_GEM;;7.0;Double
IR_ETM_R;CTO_IDT_ANO;$;23.0;String
IR_ETM_R;IND_RNM_BEN;$;6.0;String
IR_MAT_R;BEN_DRA_AME;$;11.0;String
IR_MAT_R;BEN_GRS_DTE;DATETIME;20.0;Date
IR_MAT_R;BEN_IDT_ANO;$;23.0;String
IR_MAT_R;BEN_NIR_ANO;$;22.0;String
IR_MAT_R;BEN_NIR_PSA;$;22.0;String
IR_MAT_R;NUM_ENQ;$;8.0;String
IR_MAT_R;BEN_RNG_GEM;;7.0;Double
IR_MAT_R;CTO_IDT_ANO;$;23.0;String
IR_MAT_R;IND_RNM_BEN;$;6.0;String
IR_MTT_R;BEN_IDT_ANO;$;23.0;String
IR_MTT_R;BEN_NIR_ANO;$;22.0;String
IR_MTT_R;BEN_NIR_PSA;$;22.0;String
IR_MTT_R;NUM_ENQ;$;8.0;String
IR_MTT_R;BEN_RNG_GEM;;7.0;Double
IR_MTT_R;CTO_IDT_ANO;$;23.0;String
IR_MTT_R;IND_RNM_BEN;$;6.0;String
IR_MTT_R;MTT_DEB_DTE;DATETIME;20.0;Date
IR_MTT_R;MTT_FIN_DTE;DATETIME;20.0;Date
IR_MTT_R;MTT_MTF_COD;$;8.0;String
IR_MTT_R;MTT_ORI_COD;$;6.0;String
IR_MTT_R;MTT_PFS_NUM;$;13.0;String
IR_ESM_R;ASS_NIR_ANO;$;22.0;String
IR_ESM_R;BEN_DCD_AME;$;11.0;String
IR_ESM_R;BEN_DCD_DTE*;DATETIME;13.0;Date
IR_ESM_R;BEN_NAI_ANN;$;9.0;String
IR_ESM_R;BEN_NIR_ANO;$;22.0;String
IR_ESM_R;BEN_NIR_PSA;$;22.0;String
IR_ESM_R;NUM_ENQ;$;8.0;String
IR_ESM_R;BEN_ORI_DPT;$;8.0;String
IR_ESM_R;BEN_RNG_GEM;;6.0;Double
IR_ESM_R;BEN_SEX_COD;;13.0;Double
IR_ESM_R;DST_MTF_COD;;15.0;Double
IR_ESM_R;ESM_CAP_COD;;13.0;Double
IR_ESM_R;ESM_CAT_COD;$;8.0;String
IR_ESM_R;ESM_DOM_COD;$;6.0;String
IR_ESM_R;ESM_DPT_COD;;8.0;Double
IR_ESM_R;ESM_FIN_ANO;$;15.0;String
IR_ESM_R;ESM_PRV_COD;;9.0;Double
IR_ESM_R;ESM_TAR_COD;$;7.0;String
IR_ESM_R;PEC_DEB_AME;$;11.0;String
IR_ESM_R;PEC_DEB_DTE*;DATETIME;13.0;Date
IR_ESM_R;PEC_DIS_COD;$;8.0;String
IR_ESM_R;PEC_DIS_LIB;$;65.0;String
IR_ESM_R;PEC_FIN_AME;$;11.0;String
IR_ESM_R;PEC_FIN_DTE*;DATETIME;13.0;Date
IR_VAC_F;BEN_AGE_ANN;;8.0;Double
IR_VAC_F;BEN_NIR_ANO;$;22.0;String
IR_VAC_F;BEN_NIR_PSA;$;22.0;String
IR_VAC_F;NUM_ENQ;$;8.0;String
IR_VAC_F;BEN_SEX_COD;;6.0;Double
IR_VAC_F;BEN_STA_VAC;$;7.0;String
IR_VAC_F;ETB_EXE_FIN;$;14.0;String
IR_VAC_F;ETB_PRE_FIN;$;14.0;String
IR_VAC_F;ETB_VAC_CAT;;7.0;Double
IR_VAC_F;ETB_VAC_FIN;$;14.0;String
IR_VAC_F;EXE_SOI_AMD;$;11.0;String
IR_VAC_F;EXE_SOI_DTD;DATETIME;13.0;Date
IR_VAC_F;INJ_VAC_NOM;$;20.0;String
IR_VAC_F;PFS_EXE_CAT;;7.0;Double
IR_VAC_F;PFS_EXE_NUM (PFS_EXE_CRY);$;14.0;String
IR_VAC_F;PFS_PRE_CAT;;7.0;Double
IR_VAC_F;PFS_PRE_NUM (PFS_PRE_CRY);$;14.0;String
IR_VAC_F;PHA_PRS_C13;;18.0;Double
IR_VAC_F;PRE_PRE_AMD;$;11.0;String
IR_VAC_F;PRE_PRE_DTD;DATETIME;13.0;Date
IR_VAC_F;PSE_SPE_COD;;7.0;Double
IR_VAC_F;PSP_SPE_COD;;7.0;Double
IR_BEN_R;ASS_NIR_ANO;$;22.0;String
IR_BEN_R;BEN_CDI_NIR;$;7.0;String
IR_BEN_R;BEN_DCD_AME;$;11.0;String
IR_BEN_R;BEN_DCD_DTE;DATETIME;25.0;Date
IR_BEN_R;BEN_DTE_INS;$;25.0;String
IR_BEN_R;BEN_DTE_MAJ;DATETIME;25.0;Date
IR_BEN_R;BEN_IDT_ANO;$;23.0;String
IR_BEN_R;BEN_IDT_MAJ;DATETIME;25.0;Date
IR_BEN_R;BEN_IDT_TOP;;7.0;Double
IR_BEN_R;BEN_NAI_ANN;$;9.0;String
IR_BEN_R;BEN_NAI_MOI;$;7.0;String
IR_BEN_R;BEN_NIR_ANO;$;22.0;String
IR_BEN_R;BEN_NIR_PSA;$;22.0;String
IR_BEN_R;BEN_RES_COM;$;8.0;String
IR_BEN_R;BEN_RES_DPT;$;8.0;String
IR_BEN_R;BEN_RNG_GEM;;7.0;Double
IR_BEN_R;BEN_SEX_COD;;7.0;Double
IR_BEN_R;BEN_TOP_CNS;;7.0;Double
IR_BEN_R;CTO_IDT_ANO;$;23.0;String
IR_BEN_R;IND_RNM_BEN;$;6.0;String
IR_BEN_R;MAX_TRT_DTD;DATETIME;25.0;Date
IR_BEN_R;ORG_AFF_BEN;$;14.0;String
IR_BEN_R;ORG_CLE_NEW;$;14.0;String
IR_BEN_R;REF_RGM_COD;$;8.0;String
IR_BEN_R;REF_TIN_TOP;$;6.0;String
IR_IMB_R;BEN_NIR_PSA;$;22.0;String
IR_IMB_R;BEN_RNG_GEM;;7.0;Double
IR_IMB_R;IMB_ALD_DTD;DATETIME;25.0;Date
IR_IMB_R;IMB_ALD_DTF;DATETIME;25.0;Date
IR_IMB_R;IMB_ALD_NUM;;8.0;Double
IR_IMB_R;IMB_ETM_NAT;;8.0;Double
IR_IMB_R;IMB_MLP_BTR;$;6.0;String
IR_IMB_R;IMB_MLP_TAB;$;8.0;String
IR_IMB_R;IMB_SDR_LOP;$;6.0;String
IR_IMB_R;INS_DTE;DATETIME;25.0;Date
IR_IMB_R;MED_MTF_COD;$;11.0;String
IR_IMB_R;MED_NCL_IDT;$;15.0;String
IR_IMB_R;UPD_DTE;DATETIME;25.0;Date
IR_BEN_R;NUM_ENQ;$;8.0;String
IR_IMB_R;NUM_ENQ;$;8.0;String
ER_PRS_F;NUM_ENQ;$;8.0;String
ER_PHA_F;NUM_ENQ;$;8.0;String
ER_CAM_F;NUM_ENQ;$;8.0;String
IR_MAT_R;;NUM_ENQ;$;8.0;String
IR_ETM_R;;NUM_ENQ;$;8.0;String
IR_ORC_R;;NUM_ENQ;$;8.0;String
IR_MTT_R;;NUM_ENQ;$;8.0;String
ER_PRS_F;PFS_EXE_NUM_C;$;8.0;String
ER_PRS_F;PFS_PRE_NUM_C;$;8.0;String
ER_PRS_F;PRS_MTT_NUM_C;$;8.0;String
IR_BEN_R;NUM_ENQ_ANO;$;28.0;String
IR_IMB_R;NUM_ENQ_ANO;$;28.0;String
